side,symbol,q,price
buy,USDT-USD,5999.871687201461,1.00002121925354,5999.999
buy,BTC-USD,0.02331524166548266,17155.6875,399.98900000000003
buy,BNB-USD,2.2879154105513178,297.2133483886719,679.999
buy,ETH-USD,0.21705168092259408,1290.0107421875,279.999
buy,XRP-USD,493.5920872877649,0.4051908552646637,199.999
buy,DOGE-USD,757.7396161841617,0.10557584464550018,79.999
buy,LINK-USD,36.68907494606142,7.631672382354736,279.999
buy,COMP5692-USD,5.209112799265319,38.39406204223633,199.99900000000002
buy,LPT-USD,26.447569550900884,7.562093734741211,199.999
buy,LDO-USD,140.29522170827764,1.1404451131820679,159.999
buy,SOL-USD,8.598242934733326,13.956223487854004,119.999
buy,RNDR-USD,656.0561729159629,0.48776158690452576,319.999
buy,SUSHI-USD,82.97560871682582,1.4461960792541504,119.999
buy,SNX-USD,115.24043321269485,1.7354933023452759,199.999
buy,AVAX-USD,21.296087218723773,13.147908210754395,279.999
buy,AAVE-USD,4.330052241154224,64.66411590576172,279.999
buy,INJ-USD,69.61883899497637,1.7236570119857788,119.999
sell,BTC-USD,0.0002922740439070966,17107.232421875,5.0
sell,BNB-USD,0.024259480575556904,296.4201965332031,7.191000000000002
sell,ETH-USD,0.003899420094541897,1282.241943359375,5.0
sell,LINK-USD,0.6640791937947264,7.52922248840332,5.0
sell,RNDR-USD,10.378929676836323,0.48174524307250977,5.0
sell,AVAX-USD,0.38222481953443177,13.081306457519531,5.0
sell,AAVE-USD,0.07771857281301482,64.33468627929688,5.0
buy,USDT-USD,37.18806016960669,1.0000252723693848,37.189
sell,BTC-USD,0.0004912267786615821,16979.9375,8.341
sell,BNB-USD,0.048560972793260944,292.0246276855469,14.181
sell,ETH-USD,0.004593112635595508,1271.6866455078125,5.840999999999999
sell,XRP-USD,12.564450111117976,0.39794817566871643,5.0
sell,LINK-USD,0.7581053563690254,7.704733848571777,5.841
sell,COMP5692-USD,0.13207830460276848,37.85633087158203,5.0
sell,LPT-USD,0.6633723354498765,7.537245273590088,5.0
sell,LDO-USD,4.514590250978602,1.1075202226638794,5.0
sell,SOL-USD,0.36713979509026995,13.618790626525879,5.0
sell,RNDR-USD,13.919468489868178,0.47997522354125977,6.681
sell,SUSHI-USD,3.637596422057917,1.374534010887146,5.0
sell,SNX-USD,2.8891851187304267,1.7305917739868164,5.0
sell,AVAX-USD,0.4470236279643341,13.066423416137695,5.841
sell,AAVE-USD,0.09160154944246993,63.765296936035156,5.841
sell,INJ-USD,2.9549987853961217,1.6920480728149414,5.0
buy,USDT-USD,92.55350544766033,1.0000593662261963,92.559
sell,BTC-USD,0.00046426059290801677,16932.30078125,7.861000000000001
sell,BNB-USD,0.046240598671948505,288.9452209472656,13.360999999999999
sell,ETH-USD,0.00432086235853033,1273.12548828125,5.501
sell,XRP-USD,12.838442256411543,0.3894553482532501,5.0
sell,LINK-USD,0.7200108217258104,7.640162944793701,5.501
sell,COMP5692-USD,0.13364021751609378,37.41388702392578,5.0
sell,LPT-USD,0.6635283659490153,7.535472869873047,5.0
sell,LDO-USD,4.539938605948036,1.1013364791870117,5.0
sell,RNDR-USD,13.115320850938193,0.4796680212020874,6.291
sell,SNX-USD,2.9103886613813934,1.717983603477478,5.0
sell,AVAX-USD,0.42527672184710036,12.935107231140137,5.501
sell,AAVE-USD,0.08708298848174457,63.16962814331055,5.501
buy,USDT-USD,74.50507428993748,1.0000526905059814,74.509
sell,USDT-USD,4.999565519897461,1.0000869035720825,5.0
sell,USDT-USD,80.55529585388456,1.0000708103179932,80.561
buy,BTC-USD,0.0004732791342105291,17006.876953125,8.049000000000001
buy,BNB-USD,0.04701171024150663,291.1827697753906,13.689
buy,ETH-USD,0.004358237940971016,1291.5770263671875,5.629
buy,XRP-USD,12.783138452095164,0.39114025235176086,5.0
buy,LINK-USD,0.738657853315622,7.620578289031982,5.629
buy,COMP5692-USD,0.13091403912039734,38.19300079345703,5.000000000000001
buy,LPT-USD,0.6536348941057315,7.649530410766602,5.0
buy,LDO-USD,4.471878412105651,1.1180983781814575,5.0
buy,RNDR-USD,13.282056049139989,0.4847894012928009,6.439
buy,SNX-USD,2.803880626448759,1.7832428216934204,5.0
buy,AVAX-USD,0.4193688021805573,13.422553062438965,5.629
buy,AAVE-USD,0.08571430257623538,65.6716537475586,5.629
buy,USDT-USD,68.4457199350102,1.0000479221343994,68.449
sell,BTC-USD,0.0003001648919772723,16960.677734375,5.091
sell,BNB-USD,0.029857653602475942,289.741455078125,8.651
sell,ETH-USD,0.00392275016965703,1274.615966796875,5.0
sell,XRP-USD,12.858576411357555,0.3888455331325531,5.0
sell,LINK-USD,0.6736104651371946,7.422687530517578,5.0
sell,COMP5692-USD,0.13298909094155895,37.597068786621094,5.0
sell,LPT-USD,0.6675905509645363,7.489620685577393,5.0
sell,RNDR-USD,10.246660579539313,0.48796385526657104,5.0
sell,SNX-USD,2.8811140929159955,1.7354397773742676,5.0
sell,AVAX-USD,0.37501741728613075,13.332714080810547,5.0
sell,AAVE-USD,0.07827031396265678,63.88117980957031,5.0
buy,USDT-USD,58.734938984798056,1.0000691413879395,58.739000000000004
sell,USDT-USD,62.027184584230724,1.0000615119934082,62.031
buy,BTC-USD,0.0003652140553227915,16973.607421875,6.199
buy,BNB-USD,0.036161430650110446,291.443115234375,10.538999999999998
buy,ETH-USD,0.0039289847516830794,1272.5933837890625,4.999999999999999
buy,XRP-USD,12.66104743858392,0.3949120342731476,5.0
buy,LINK-USD,0.6713605356460524,7.447563171386719,5.0
buy,COMP5692-USD,0.13228905934598303,37.7960205078125,5.0
buy,LPT-USD,0.6651163422051795,7.517481803894043,5.0
buy,RNDR-USD,10.146831108089001,0.4927646815776825,5.0
buy,SNX-USD,2.861625335870357,1.7472587823867798,5.0
buy,AVAX-USD,0.36737673205486854,13.610007286071777,5.0
buy,AAVE-USD,0.0780531865961374,64.05888366699219,5.0
sell,BTC-USD,0.0007086323044142,16907.216796875,11.981
sell,BNB-USD,0.07005934878679178,290.76776123046875,20.371000000000002
sell,ETH-USD,0.00674859523452814,1243.369873046875,8.391
sell,XRP-USD,15.43203504992305,0.38821840286254883,5.9910000000000005
sell,LINK-USD,1.1564919568312813,7.255562782287598,8.391
sell,COMP5692-USD,0.1615097215089169,37.09374237060547,5.9910000000000005
sell,LPT-USD,0.8162144259815788,7.339982986450195,5.9910000000000005
sell,LDO-USD,4.575102599656707,1.0928716659545898,5.0
sell,SOL-USD,0.3760233476899173,13.297046661376953,5.0
sell,RNDR-USD,19.251159620562227,0.49820375442504883,9.591
sell,SUSHI-USD,3.767445628849248,1.3271591663360596,5.0
sell,SNX-USD,3.502443641811258,1.7105200290679932,5.9910000000000005
sell,AVAX-USD,0.6202252223808042,13.528956413269043,8.391
sell,AAVE-USD,0.13357600486682603,62.81816864013672,8.391
sell,INJ-USD,3.0710947168551925,1.6280839443206787,5.0
buy,USDT-USD,119.45871829478635,1.0000860691070557,119.469
sell,USDT-USD,65.98511620296004,1.000089168548584,65.991
buy,BTC-USD,0.0003886188521327873,16954.916015625,6.5889999999999995
buy,BNB-USD,0.038444024006548005,291.5667724609375,11.209000000000001
buy,ETH-USD,0.003976575485033475,1257.36328125,5.0
buy,XRP-USD,12.832579784965844,0.38963326811790466,5.0
buy,LINK-USD,0.6855465423597502,7.293450832366943,5.0
buy,COMP5692-USD,0.13412714818127303,37.27806091308594,5.0
buy,LPT-USD,0.6776416625645982,7.378530979156494,5.0
buy,LDO-USD,4.598127160902834,1.0873992443084717,5.0
buy,RNDR-USD,10.250012389879428,0.514048159122467,5.268999999999999
buy,SNX-USD,2.89790563074625,1.725383996963501,5.0
buy,AVAX-USD,0.3676560461449403,13.5996675491333,5.0
buy,AAVE-USD,0.07926428002196893,63.080116271972656,5.0
sell,USDT-USD,76.27797201673013,1.0000396966934204,76.281
buy,BTC-USD,0.0004479573296978569,17008.31640625,7.619
buy,BNB-USD,0.04435960360128846,292.1351623535156,12.959000000000001
buy,ETH-USD,0.004226070831210868,1260.982177734375,5.329000000000001
buy,XRP-USD,12.778629489257467,0.3912782669067383,5.0
buy,LINK-USD,0.7239653638508449,7.360849380493164,5.329
buy,COMP5692-USD,0.13322251784988826,37.531192779541016,5.0
buy,LPT-USD,0.6740383612843457,7.417975425720215,5.0
buy,LDO-USD,4.53910091408529,1.1015397310256958,5.0
buy,RNDR-USD,11.68743888637669,0.5218423008918762,6.098999999999999
buy,SNX-USD,2.8512236804359326,1.7536330223083496,5.0
buy,AVAX-USD,0.39078302004295223,13.636723518371582,5.329
buy,AAVE-USD,0.08323291171670794,64.02515411376953,5.329
sell,BTC-USD,0.00029395216387833136,17009.5703125,5.0
sell,BNB-USD,0.027210580702661573,290.364990234375,7.901000000000001
sell,ETH-USD,0.003981508923838769,1255.8052978515625,5.0
sell,LINK-USD,0.6810608528744985,7.341487884521484,5.0
sell,RNDR-USD,9.738675749866056,0.5134168267250061,5.0
sell,AVAX-USD,0.3660070198444152,13.660940170288086,5.0
sell,AAVE-USD,0.07824171515734452,63.9045295715332,5.0
buy,USDT-USD,37.89468588435417,1.000113844871521,37.899
sell,USDT-USD,38.62592116081233,1.0001314878463745,38.631
buy,BTC-USD,0.00029241716598420766,17098.859375,5.0
buy,BNB-USD,0.0224975625626029,291.5426940917969,6.558999999999999
buy,ETH-USD,0.003915476561580668,1276.9837646484375,5.000000000000001
buy,LINK-USD,0.6776258538210094,7.3787031173706055,5.0
buy,RNDR-USD,9.937699594026771,0.503134548664093,5.0
buy,AVAX-USD,0.36395948107339615,13.73779296875,5.0
buy,AAVE-USD,0.07810918003357922,64.0129623413086,5.0
sell,USDT-USD,73.56132757946013,1.0001314878463745,73.571
buy,BTC-USD,0.0004289470591206004,17132.650390625,7.348999999999999
buy,BNB-USD,0.04275637315102517,292.3306884765625,12.499
buy,ETH-USD,0.003989482600101701,1288.136962890625,5.1389999999999985
buy,XRP-USD,12.796213034792942,0.39074060320854187,5.0
buy,LINK-USD,0.6901195783925441,7.446535587310791,5.138999999999999
buy,COMP5692-USD,0.13223343268596738,37.811920166015625,5.0
buy,LPT-USD,0.6675045358054101,7.490585803985596,5.0
buy,LDO-USD,4.515273576788052,1.107352614402771,5.0
buy,RNDR-USD,11.433215538737882,0.5142035484313965,5.879
buy,SNX-USD,2.827141203715406,1.7685710191726685,5.0
buy,AVAX-USD,0.36906914488394754,13.924220085144043,5.138999999999999
buy,AAVE-USD,0.07968013014195949,64.49537658691406,5.138999999999999
sell,USDT-USD,67.93214872949585,1.000130295753479,67.941
buy,BTC-USD,0.00039318596566559046,17266.638671875,6.789000000000001
buy,BNB-USD,0.03899588517091835,295.90301513671875,11.538999999999998
buy,ETH-USD,0.003863068919658258,1294.3077392578125,5.0
buy,XRP-USD,12.819820683758268,0.39002105593681335,5.0
buy,LINK-USD,0.664896316982339,7.519969463348389,5.0
buy,COMP5692-USD,0.1322003431488094,37.82138442993164,5.0
buy,LPT-USD,0.6666417872918994,7.500279903411865,5.0
buy,LDO-USD,4.4921429610308605,1.1130545139312744,5.0
buy,RNDR-USD,10.533065668384486,0.5154244899749756,5.428999999999999
buy,SNX-USD,2.819666616403959,1.7732592821121216,5.0
buy,AVAX-USD,0.3594529690308719,13.910025596618652,5.0
buy,AAVE-USD,0.07713092178371847,64.82484436035156,5.0
sell,USDT-USD,8.529866224188806,1.0001329183578491,8.530999999999999
buy,USDT-USD,14.306455450113825,1.0001778602600098,14.309000000000001
sell,BTC-USD,0.0005342528085278533,17259.619140625,9.221
sell,BNB-USD,0.053179964022481284,294.67864990234375,15.671
sell,ETH-USD,0.005011149174700116,1287.3294677734375,6.4510000000000005
sell,XRP-USD,12.733027067636876,0.3926796019077301,5.0
sell,LINK-USD,0.8604533095936975,7.49721097946167,6.4510000000000005
sell,COMP5692-USD,0.13002378723445202,38.45450210571289,5.0
sell,LPT-USD,0.6586845869492663,7.59088659286499,5.0
sell,LDO-USD,4.487632247966402,1.1141732931137085,5.0
sell,SOL-USD,0.35847114812123454,13.948123931884766,5.0
sell,RNDR-USD,14.335564943429379,0.5148733258247375,7.381
sell,SUSHI-USD,3.6105132522659407,1.3848446607589722,5.0
sell,SNX-USD,2.7403409981096023,1.8245904445648193,5.0
sell,AVAX-USD,0.4608407763564062,13.998327255249023,6.4510000000000005
sell,AAVE-USD,0.09793714939111968,65.8687744140625,6.4510000000000005
sell,INJ-USD,3.0329435215591296,1.6485635042190552,5.0
buy,USDT-USD,98.05188774923504,1.0001745223999023,98.06899999999999
sell,BTC-USD,0.0008289477848327235,17095.166015625,14.171
sell,BNB-USD,0.08298773813088074,290.2958984375,24.091
sell,ETH-USD,0.007855999055031739,1262.8565673828125,9.921
sell,XRP-USD,18.1136390640039,0.3914729654788971,7.091
sell,DOGE-USD,48.55661130328194,0.1029725894331932,5.0
sell,LINK-USD,1.3486641793395762,7.356167793273926,9.921
sell,COMP5692-USD,0.1853143746455315,38.264705657958984,7.091
sell,LPT-USD,0.9398972491254337,7.5444416999816895,7.091
sell,LDO-USD,5.22175266533133,1.086033821105957,5.671
sell,SOL-USD,0.36370177381338625,13.747527122497559,5.0
sell,RNDR-USD,22.322055010895866,0.5080625414848328,11.341
sell,SUSHI-USD,3.645506213642644,1.3715516328811646,5.0
sell,SNX-USD,3.8597688372738586,1.8371566534042358,7.091
sell,AVAX-USD,0.7181224231479717,13.815193176269531,9.921
sell,AAVE-USD,0.15381093335825158,64.50126647949219,9.921
sell,INJ-USD,3.0316540579767235,1.6492646932601929,5.0
buy,USDT-USD,143.3077931451436,1.0000782012939453,143.319
sell,BTC-USD,0.0004283729905641452,16950.181640625,7.261
sell,BNB-USD,0.04297581801819873,286.9288024902344,12.331
sell,ETH-USD,0.004042139152118587,1257.0076904296875,5.081
sell,XRP-USD,12.98097321924378,0.3851791322231293,5.0
sell,LINK-USD,0.704920518505072,7.207904815673828,5.081
sell,COMP5692-USD,0.1284843508703415,38.915245056152344,5.0
sell,LPT-USD,0.6689105388546658,7.474841117858887,5.0
sell,RNDR-USD,11.39805558288704,0.5098237991333008,5.811
sell,SNX-USD,2.6839780300901146,1.8629064559936523,5.0
sell,AVAX-USD,0.37533574139876746,13.537213325500488,5.081
sell,AAVE-USD,0.07887160322176838,64.42115783691406,5.081
buy,USDT-USD,65.7133832760085,1.000085473060608,65.719
sell,USDT-USD,37.95880082974395,1.0000579357147217,37.961
buy,BTC-USD,0.00029354091874408977,17033.400390625,5.0
buy,BNB-USD,0.022294009051973467,289.2705383300781,6.449
buy,ETH-USD,0.003952139742103585,1265.137451171875,5.000000000000001
buy,LINK-USD,0.6843972649590501,7.305698394775391,5.0
buy,RNDR-USD,10.083280805026947,0.49587035179138184,5.0
buy,AVAX-USD,0.36722249534762647,13.615723609924316,5.0
buy,AAVE-USD,0.07696499370525564,64.964599609375,5.0
sell,BTC-USD,0.0002941494817109113,16998.16015625,5.0
sell,BNB-USD,0.028470808109741976,288.4006652832031,8.211
sell,LINK-USD,0.6915679475783982,7.229947566986084,5.0
sell,RNDR-USD,10.190386550636525,0.4906585216522217,5.0
sell,AVAX-USD,0.367046955992352,13.622235298156738,5.0
sell,AAVE-USD,0.07858215895057037,63.6276741027832,5.0
buy,USDT-USD,33.20550077072605,1.000105381011963,33.209
sell,BTC-USD,0.0004494588417404861,16978.1953125,7.631
sell,BNB-USD,0.04511285363813192,287.52337646484375,12.970999999999998
sell,ETH-USD,0.004265319861906239,1252.192138671875,5.341
sell,XRP-USD,12.872113967955087,0.38843658566474915,5.0
sell,LINK-USD,0.7481663418524238,7.138786792755127,5.341
sell,COMP5692-USD,0.13134947576755898,38.06638717651367,5.000000000000001
sell,LPT-USD,0.6578094356598589,7.600985527038574,5.0
sell,LDO-USD,4.7005515183003395,1.0637049674987793,5.0
sell,RNDR-USD,12.454228999844393,0.4906767010688782,6.111000000000001
sell,SNX-USD,2.641985399458892,1.8925161361694336,5.0
sell,AVAX-USD,0.3947051139081424,13.531620979309082,5.341
sell,AAVE-USD,0.08444598804822208,63.247528076171875,5.341
buy,USDT-USD,73.06485403555381,1.0000567436218262,73.06899999999999
sell,USDT-USD,103.15257672940974,1.0000816583633423,103.161
buy,BTC-USD,0.0006031669703333081,17091.453125,10.309000000000001
buy,BNB-USD,0.06035390980489196,290.4368591308594,17.529
buy,ETH-USD,0.005684857400921219,1269.86474609375,7.2189999999999985
buy,XRP-USD,13.12912962582022,0.3921813666820526,5.149
buy,LINK-USD,1.0118857839960147,7.134204387664795,7.218999999999999
buy,COMP5692-USD,0.13385733217225354,38.46632766723633,5.149
buy,LPT-USD,0.6811686555205061,7.559067726135254,5.149
buy,LDO-USD,4.707517036575789,1.0621310472488403,5.0
buy,SOL-USD,0.34985506006560985,14.291632652282715,5.0
buy,RNDR-USD,15.97361663436823,0.5164140462875366,8.249
buy,SUSHI-USD,3.9474000480919225,1.266656517982483,5.0
buy,SNX-USD,2.7065194032753737,1.9024434089660645,5.149
buy,AVAX-USD,0.5282028767028656,13.667097091674805,7.218999999999999
buy,AAVE-USD,0.11284699868167494,63.97157287597656,7.218999999999999
buy,INJ-USD,3.043647119266907,1.642765998840332,5.0
sell,BTC-USD,0.0003592493568031224,17038.3046875,6.121
sell,BNB-USD,0.0360024122738216,288.8973083496094,10.401
sell,ETH-USD,0.0039584983915701,1263.105224609375,5.0
sell,XRP-USD,12.962023313571853,0.3857422471046448,5.0
sell,LINK-USD,0.7083134708080153,7.059021472930908,5.0
sell,COMP5692-USD,0.13091253544057982,38.19343948364258,5.0
sell,LPT-USD,0.6647293181943672,7.5218586921691895,5.0
sell,RNDR-USD,9.69204119026924,0.5158872008323669,5.0
sell,SNX-USD,2.6322770847579484,1.899496078491211,5.0
sell,AVAX-USD,0.3685542046122279,13.56652545928955,5.0
sell,AAVE-USD,0.07839714585390875,63.77783203125,5.0
buy,USDT-USD,61.515113418327374,1.000063180923462,61.519000000000005
sell,BTC-USD,0.0007514424339604385,16955.390625,12.741000000000001
sell,BNB-USD,0.07532377706089043,287.4391174316406,21.651
sell,ETH-USD,0.007266559174254639,1227.6787109375,8.921
sell,XRP-USD,16.55283941672758,0.3848886489868164,6.371
sell,DOGE-USD,50.46403029066149,0.09908047318458557,5.0
sell,LINK-USD,1.2824530408085049,6.956200122833252,8.921
sell,COMP5692-USD,0.16903507247189437,37.69040298461914,6.371
sell,LPT-USD,0.8617718938102049,7.392907619476318,6.371
sell,LDO-USD,4.933361380861454,1.0339806079864502,5.101
sell,SOL-USD,0.359193628500471,13.920068740844727,5.0
sell,RNDR-USD,20.079321617853733,0.5075370669364929,10.190999999999999
sell,SUSHI-USD,4.08974755878586,1.2225693464279175,5.0
sell,SNX-USD,3.3405666411016584,1.9071614742279053,6.371
sell,AVAX-USD,0.6679505229371883,13.355779647827148,8.921
sell,AAVE-USD,0.14234456114487412,62.671871185302734,8.921
sell,INJ-USD,3.1215388056030315,1.6017740964889526,5.0
buy,USDT-USD,130.8421370567912,1.0000524520874023,130.849
sell,BTC-USD,0.0010921983404331324,16774.42578125,18.321
sell,BNB-USD,0.109995052651703,283.0218200683594,31.131
sell,ETH-USD,0.010428865070785562,1229.3763427734375,12.821000000000002
sell,XRP-USD,24.294017240182917,0.377088725566864,9.161
sell,DOGE-USD,52.43086446528832,0.09536367654800415,5.0
sell,LINK-USD,1.8810692171097103,6.815804481506348,12.821
sell,COMP5692-USD,0.2494599124402891,36.72333526611328,9.161
sell,LPT-USD,1.2700989470850543,7.212823867797852,9.161
sell,LDO-USD,7.245540261677398,1.0117948055267334,7.331
sell,SOL-USD,0.4036431044419508,13.628376007080078,5.501
sell,RNDR-USD,29.77213891210561,0.4921043813228607,14.651
sell,SUSHI-USD,4.604750407231294,1.1946358680725098,5.501
sell,SNX-USD,4.902551432522551,1.8686188459396362,9.161
sell,AVAX-USD,0.982509174148999,13.04924201965332,12.821
sell,AAVE-USD,0.20902035445572215,61.338523864746094,12.821
sell,INJ-USD,3.4172964521479825,1.6097520589828491,5.501
buy,USDT-USD,180.84444812172865,1.0000804662704468,180.859
sell,USDT-USD,44.13722745608258,1.000085473060608,44.141
buy,BTC-USD,0.00029697187293547996,16836.611328125,5.0
buy,BNB-USD,0.026391439080498284,284.1451721191406,7.499
buy,ETH-USD,0.004064797799134285,1230.073486328125,4.999999999999999
buy,LINK-USD,0.7262999896794606,6.884207725524902,5.0
buy,RNDR-USD,10.055140440820264,0.49725809693336487,5.0
buy,AVAX-USD,0.3796875063367189,13.168724060058594,5.0
buy,AAVE-USD,0.08067943766914525,61.97365951538086,5.0
sell,USDT-USD,94.41300901551236,1.000084638595581,94.421
buy,BTC-USD,0.0005596478577126894,16865.962890625,9.439
buy,BNB-USD,0.05643426342790095,284.38397216796875,16.049
buy,ETH-USD,0.005346125239089219,1234.3519287109375,6.598999999999999
buy,XRP-USD,13.080896157328635,0.3822368085384369,5.0
buy,LINK-USD,0.9590401749446626,6.880837917327881,6.598999999999999
buy,COMP5692-USD,0.1308364028893172,38.21566390991211,4.999999999999999
buy,LPT-USD,0.6840840478400071,7.3090434074401855,5.0
buy,LDO-USD,4.8285105067174054,1.0355160236358643,5.0
buy,SOL-USD,0.36530744289667355,13.687101364135742,5.0
buy,RNDR-USD,14.82459372442811,0.5092213749885559,7.5489999999999995
buy,SUSHI-USD,4.187222569190984,1.1941089630126953,5.0
buy,SNX-USD,2.5441857982365472,1.9652652740478516,5.0
buy,AVAX-USD,0.4977688174881797,13.257158279418945,6.598999999999999
buy,AAVE-USD,0.10512335387766764,62.77387237548828,6.598999999999999
buy,INJ-USD,3.140655762427286,1.5920242071151733,5.0
sell,BTC-USD,0.0003518521102067656,16799.671875,5.9110000000000005
sell,BNB-USD,0.035552034511528004,282.7123718261719,10.051
sell,ETH-USD,0.004054832100648536,1233.0966796875,5.000000000000001
sell,XRP-USD,13.073074169747361,0.38246551156044006,5.0
sell,LINK-USD,0.7333185444741371,6.818319320678711,5.0
sell,COMP5692-USD,0.1328640167118021,37.63246154785156,5.0
sell,LPT-USD,0.6928060821388443,7.217026710510254,5.0
sell,RNDR-USD,9.797060907888609,0.510357141494751,5.0
sell,SNX-USD,2.535074909539622,1.9723283052444458,5.0
sell,AVAX-USD,0.3795116905377962,13.174824714660645,5.0
sell,AAVE-USD,0.08187946966251705,61.06536865234375,5.0
buy,USDT-USD,60.957648390459944,1.0000221729278564,60.959
sell,USDT-USD,65.62425655589686,1.0001027584075928,65.631
buy,BTC-USD,0.00038767035284705914,16919.013671875,6.558999999999999
buy,BNB-USD,0.03877264418231665,287.548095703125,11.149000000000001
buy,ETH-USD,0.003997292849032418,1250.8465576171875,5.0
buy,XRP-USD,12.86769401344322,0.38857001066207886,5.0
buy,LINK-USD,0.721884399608166,6.926316738128662,5.0
buy,COMP5692-USD,0.13254918109378153,37.72184753417969,4.999999999999999
buy,LPT-USD,0.7019843998706059,7.1226654052734375,5.0
buy,LDO-USD,4.885863823115194,1.0233604907989502,5.0
buy,RNDR-USD,10.238526836084132,0.5126714110374451,5.249
buy,SNX-USD,2.582055742382949,1.9364415407180786,5.0
